TimeStep  Sequence  Fight Delay  Kill Delay  Fight Time
30		165		0	 29	  29
30		166		0	 21	  21
30		167		1	 18	  19
30		168		3	 16	  19
30		169		4	 13	  17
30		170		5	 12	  17
30		171		6	 11	  17
30		172		7	 8	  15
30		173		7	 6	  13
31		174		0	 24	  24
31		175		0	 29	  29
31		176		0	 26	  26
31		177		0	 26	  26
31		178		0	 25	  25
31		179		0	 23	  23
31		180		0	 22	  22
31		181		0	 21	  21
32		182		0	 28	  28
32		183		0	 29	  29
32		184		0	 26	  26
32		185		0	 23	  23
32		186		0	 27	  27
32		187		0	 22	  22
32		188		3	 17	  20
32		189		5	 14	  19
32		190		6	 12	  18
32		191		11	 7	  18
32		192		12	 7	  19
33		193		0	 28	  28
33		194		0	 29	  29
33		195		0	 27	  27
33		196		0	 27	  27
33		197		0	 26	  26
33		198		0	 23	  23
33		199		0	 25	  25
33		200		0	 24	  24
33		201		4	 17	  21
33		202		6	 12	  18
33		203		9	 12	  21
33		204		12	 5	  17
34		205		0	 27	  27
34		206		0	 27	  27
34		207		0	 26	  26
34		208		0	 25	  25
34		209		2	 21	  23
34		210		5	 15	  20
34		211		6	 14	  20
34		212		7	 15	  22
34		213		11	 11	  22
34		214		14	 6	  20
35		215		0	 29	  29
35		216		0	 28	  28
35		217		0	 28	  28
35		218		0	 25	  25
35		219		0	 26	  26
35		220		4	 19	  23
35		221		6	 14	  20
35		222		7	 13	  20
35		223		7	 15	  22
35		224		8	 10	  18
35		225		8	 12	  20
35		226		12	 8	  20
35		227		13	 8	  21
35		228		14	 1	  15
36		229		0	 29	  29
36		230		0	 28	  28
36		231		0	 26	  26
36		232		0	 26	  26
36		233		6	 19	  25
36		234		7	 15	  22
36		235		7	 17	  24
36		236		7	 16	  23
36		237		8	 16	  24
36		238		10	 6	  16
36		239		11	 13	  24
37		240		0	 28	  28
37		241		0	 28	  28
37		242		0	 29	  29
37		243		0	 28	  28
37		244		0	 26	  26
37		245		0	 27	  27
37		246		4	 22	  26
37		247		5	 19	  24
37		248		7	 17	  24
37		249		7	 16	  23
37		250		8	 13	  21
37		251		8	 13	  21
37		252		9	 10	  19
37		253		12	 7	  19
37		254		12	 6	  18
37		255		13	 9	  22
37		256		14	 8	  22
38		257		0	 29	  29
38		258		0	 29	  29
38		259		0	 28	  28
38		260		0	 27	  27
38		261		5	 22	  27
38		262		7	 17	  24
38		263		7	 16	  23
38		264		8	 14	  22
38		265		8	 14	  22
38		266		8	 12	  20
38		267		8	 18	  26
38		268		11	 14	  25
38		269		14	 9	  23
38		270		15	 8	  23
39		271		0	 29	  29
39		272		6	 19	  25
39		273		7	 16	  23
39		274		7	 21	  28
39		275		8	 19	  27
39		276		8	 17	  25
39		277		8	 14	  22
39		278		10	 10	  20
39		279		10	 7	  17
39		280		10	 8	  18
39		281		12	 13	  25
39		282		12	 8	  20
39		283		15	 8	  23
39		284		16	 1	  17
40		285		1	 28	  29
40		286		8	 16	  24
40		287		8	 18	  26
40		288		9	 12	  21
40		289		9	 14	  23
40		290		10	 11	  21
40		291		11	 12	  23
40		292		12	 11	  23
40		293		15	 9	  24
40		294		15	 4	  19
41		295		5	 25	  30
41		296		7	 17	  24
41		297		7	 22	  29
41		298		7	 19	  26
41		299		8	 16	  24
41		300		8	 19	  27
41		301		8	 18	  26
41		302		8	 18	  26
41		303		9	 14	  23
41		304		11	 8	  19
41		305		11	 18	  29
41		306		12	 5	  17
41		307		12	 13	  25
41		308		14	 8	  22
41		309		15	 10	  25
41		310		15	 9	  24
41		311		15	 9	  24
41		312		15	 1	  16
42		313		8	 22	  30
42		314		9	 15	  24
42		315		10	 13	  23
42		316		10	 11	  21
42		317		10	 18	  28
42		318		16	 3	  19
43		319		7	 18	  25
43		320		7	 25	  32
43		321		7	 23	  30
43		322		8	 17	  25
43		323		8	 19	  27
43		324		9	 15	  24
43		325		10	 13	  23
43		326		10	 20	  30
43		327		10	 19	  29
43		328		11	 19	  30
43		329		11	 17	  28
43		330		13	 12	  25
43		331		13	 11	  24
43		332		14	 9	  23
43		333		15	 12	  27
43		334		15	 11	  26
43		335		15	 8	  23
43		336		16	 10	  26
44		337		8	 24	  32
44		338		8	 20	  28
44		339		9	 23	  32
44		340		9	 19	  28
44		341		10	 13	  23
44		342		10	 16	  26
44		343		11	 21	  32
44		344		12	 6	  18
44		345		13	 6	  19
44		346		13	 14	  27
44		347		15	 11	  26
44		348		15	 8	  23
45		349		9	 20	  29
45		350		10	 17	  27
45		351		10	 14	  24
45		352		10	 14	  24
45		353		10	 16	  26
45		354		10	 16	  26
45		355		11	 12	  23
45		356		11	 11	  22
45		357		11	 20	  31
45		358		13	 9	  22
45		359		13	 10	  23
45		360		15	 11	  26
45		361		15	 9	  24
45		362		16	 8	  24
45		363		17	 7	  24
45		364		17	 1	  18
46		365		6	 25	  31
46		366		8	 21	  29
46		367		9	 20	  29
46		368		10	 17	  27
46		369		10	 23	  33
46		370		11	 15	  26
46		371		11	 20	  31
46		372		12	 21	  33
46		373		13	 6	  19
46		374		13	 5	  18
46		375		15	 12	  27
46		376		15	 11	  26
46		377		16	 12	  28
46		378		16	 9	  25
46		379		17	 7	  24
46		380		17	 1	  18
47		381		8	 21	  29
47		382		9	 20	  29
47		383		10	 18	  28
47		384		10	 16	  26
47		385		10	 17	  27
47		386		11	 14	  25
47		387		11	 24	  35
47		388		11	 21	  32
47		389		11	 16	  27
47		390		12	 11	  23
47		391		13	 6	  19
47		392		13	 5	  18
47		393		13	 14	  27
47		394		15	 12	  27
47		395		16	 10	  26
47		396		16	 9	  25
47		397		17	 7	  24
47		398		18	 2	  20
48		399		9	 21	  30
48		400		10	 18	  28
48		401		11	 15	  26
48		402		11	 21	  32
48		403		11	 17	  28
48		404		12	 14	  26
48		405		12	 21	  33
48		406		12	 18	  30
48		407		14	 21	  35
48		408		16	 10	  26
48		409		16	 9	  25
48		410		16	 11	  27
48		411		16	 8	  24
49		412		8	 25	  33
49		413		11	 18	  29
49		414		12	 14	  26
49		415		12	 12	  24
49		416		13	 23	  36
49		417		13	 18	  31
49		418		14	 5	  19
49		419		14	 22	  36
49		420		15	 3	  18
49		421		15	 18	  33
49		422		16	 13	  29
49		423		16	 11	  27
49		424		16	 11	  27
49		425		16	 10	  26
49		426		17	 10	  27
49		427		18	 7	  25
49		428		19	 1	  20
50		429		9	 22	  31
50		430		11	 19	  30
50		431		11	 18	  29
50		432		12	 15	  27
50		433		12	 22	  34
50		434		12	 21	  33
50		435		12	 17	  29
50		436		13	 12	  25
50		437		13	 10	  23
50		438		14	 22	  36
50		439		14	 13	  27
50		440		15	 19	  34
50		441		15	 13	  28
50		442		16	 11	  27
50		443		17	 10	  27
50		444		17	 9	  26
51		445		10	 20	  30
51		446		11	 19	  30
51		447		12	 22	  34
51		448		12	 20	  32
51		449		13	 13	  26
51		450		13	 12	  25
51		451		14	 22	  36
51		452		15	 3	  18
51		453		15	 19	  34
51		454		15	 13	  28
51		455		17	 10	  27
51		456		17	 9	  26
51		457		18	 9	  27
51		458		18	 8	  26
51		459		19	 7	  26
51		460		19	 0	  19
52		461		11	 22	  33
52		462		12	 23	  35
52		463		13	 16	  29
52		464		13	 18	  31
52		465		13	 17	  30
52		466		14	 4	  18
52		467		15	 4	  19
52		468		17	 12	  29
52		469		19	 7	  26
53		470		12	 23	  35
53		471		13	 16	  29
53		472		13	 14	  27
53		473		13	 13	  26
53		474		13	 13	  26
53		475		13	 11	  24
53		476		14	 19	  33
53		477		15	 20	  35
53		478		15	 16	  31
53		479		16	 11	  27
53		480		17	 12	  29
53		481		18	 11	  29
53		482		18	 9	  27
53		483		19	 8	  27
53		484		19	 7	  26
53		485		19	 1	  20
54		486		12	 18	  30
54		487		14	 10	  24
54		488		14	 18	  32
54		489		15	 5	  20
54		490		15	 4	  19
54		491		15	 21	  36
54		492		15	 19	  34
54		493		15	 18	  33
54		494		15	 15	  30
54		495		16	 20	  36
54		496		16	 14	  30
54		497		17	 10	  27
54		498		18	 12	  30
54		499		18	 10	  28
54		500		18	 7	  25
54		501		19	 11	  30
54		502		19	 8	  27
54		503		19	 1	  20
54		504		20	 0	  20
55		505		14	 19	  33
55		506		15	 21	  36
55		507		16	 14	  30
55		508		17	 11	  28
55		509		18	 10	  28
55		510		19	 8	  27
55		511		19	 7	  26
55		512		19	 7	  26
55		513		20	 8	  28
56		514		13	 18	  31
56		515		13	 18	  31
56		516		13	 15	  28
56		517		14	 19	  33
56		518		15	 10	  25
56		519		15	 9	  24
56		520		15	 22	  37
56		521		15	 21	  36
56		522		15	 20	  35
56		523		15	 18	  33
56		524		16	 21	  37
56		525		16	 15	  31
56		526		19	 12	  31
56		527		19	 9	  28
56		528		19	 7	  26
56		529		19	 1	  20
56		530		19	 0	  19
56		531		20	 9	  29
56		532		20	 8	  28
57		533		13	 18	  31
57		534		15	 11	  26
57		535		15	 19	  34
57		536		15	 18	  33
57		537		16	 3	  19
57		538		16	 21	  37
57		539		16	 20	  36
57		540		16	 17	  33
57		541		16	 15	  31
57		542		19	 12	  31
57		543		19	 10	  29
57		544		19	 8	  27
57		545		19	 7	  26
57		546		21	 0	  21
58		547		14	 16	  30
58		548		14	 15	  29
58		549		15	 16	  31
58		550		16	 20	  36
58		551		16	 16	  32
58		552		16	 16	  32
58		553		17	 1	  18
58		554		18	 9	  27
58		555		19	 13	  32
58		556		19	 10	  29
58		557		19	 9	  28
58		558		19	 8	  27
58		559		20	 9	  29
59		560		14	 16	  30
59		561		15	 12	  27
59		562		15	 20	  35
59		563		16	 4	  20
59		564		16	 20	  36
59		565		16	 21	  37
59		566		16	 20	  36
59		567		16	 19	  35
59		568		17	 17	  34
59		569		19	 13	  32
59		570		19	 9	  28
59		571		20	 13	  33
59		572		20	 10	  30
59		573		20	 7	  27
59		574		20	 8	  28
59		575		20	 0	  20
60		576		15	 8	  23
60		577		15	 20	  35
60		578		17	 20	  37
60		579		17	 16	  33
60		580		19	 9	  28
60		581		20	 10	  30
60		582		20	 8	  28
60		583		20	 8	  28
60		584		21	 10	  31
60		585		21	 7	  28
61		586		14	 20	  34
61		587		14	 17	  31
61		588		14	 14	  28
61		589		15	 16	  31
61		590		15	 16	  31
61		591		15	 10	  25
61		592		17	 18	  35
61		593		17	 19	  36
61		594		17	 17	  34
61		595		17	 17	  34
61		596		18	 19	  37
61		597		19	 14	  33
61		598		19	 9	  28
61		599		19	 1	  20
61		600		20	 12	  32
61		601		20	 11	  31
61		602		20	 7	  27
61		603		20	 1	  21
61		604		21	 11	  32
61		605		21	 7	  28
62		606		14	 15	  29
62		607		15	 17	  32
62		608		16	 20	  36
62		609		17	 21	  38
62		610		17	 17	  34
62		611		17	 17	  34
62		612		18	 18	  36
62		613		18	 16	  34
62		614		18	 14	  32
62		615		20	 12	  32
62		616		20	 12	  32
62		617		20	 11	  31
62		618		20	 11	  31
62		619		20	 10	  30
62		620		20	 8	  28
62		621		20	 7	  27
62		622		20	 7	  27
62		623		20	 0	  20
62		624		22	 0	  22
62		625		22	 7	  29
63		626		13	 21	  34
63		627		15	 17	  32
63		628		15	 15	  30
63		629		18	 19	  37
63		630		18	 17	  35
63		631		18	 16	  34
63		632		19	 1	  20
63		633		19	 11	  30
63		634		19	 6	  25
63		635		20	 15	  35
63		636		20	 12	  32
63		637		20	 8	  28
63		638		20	 8	  28
63		639		20	 7	  27
63		640		21	 9	  30
64		641		14	 18	  32
64		642		15	 15	  30
64		643		16	 11	  27
64		644		16	 21	  37
64		645		17	 20	  37
64		646		17	 18	  35
64		647		18	 18	  36
64		648		18	 17	  35
64		649		19	 1	  20
64		650		19	 20	  39
64		651		19	 20	  39
64		652		19	 9	  28
64		653		19	 8	  27
64		654		19	 8	  27
64		655		20	 13	  33
64		656		20	 12	  32
64		657		20	 8	  28
64		658		20	 0	  20
64		659		21	 10	  31
64		660		21	 9	  30
64		661		22	 9	  31
64		662		22	 8	  30
65		663		14	 19	  33
65		664		16	 15	  31
65		665		18	 19	  37
65		666		18	 17	  35
65		667		19	 1	  20
65		668		19	 18	  37
65		669		19	 1	  20
65		670		20	 13	  33
65		671		20	 11	  31
65		672		20	 5	  25
65		673		21	 10	  31
66		674		15	 19	  34
66		675		15	 18	  33
66		676		15	 16	  31
66		677		15	 16	  31
66		678		16	 15	  31
66		679		17	 8	  25
66		680		18	 20	  38
66		681		18	 19	  37
66		682		18	 18	  36
66		683		19	 17	  36
66		684		19	 15	  34
66		685		20	 9	  29
66		686		20	 0	  20
66		687		20	 15	  35
66		688		21	 10	  31
66		689		22	 9	  31
66		690		23	 8	  31
67		691		15	 19	  34
67		692		16	 13	  29
67		693		17	 10	  27
67		694		18	 8	  26
67		695		18	 19	  37
67		696		19	 19	  38
67		697		19	 17	  36
67		698		19	 18	  37
67		699		20	 1	  21
67		700		20	 0	  20
67		701		20	 10	  30
67		702		20	 10	  30
67		703		20	 9	  29
67		704		20	 7	  27
67		705		21	 13	  34
67		706		21	 11	  32
67		707		22	 13	  35
67		708		22	 10	  32
68		709		15	 17	  32
68		710		15	 16	  31
68		711		16	 13	  29
68		712		18	 20	  38
68		713		18	 19	  37
68		714		19	 18	  37
68		715		20	 10	  30
68		716		20	 7	  27
68		717		20	 6	  26
68		718		20	 5	  25
68		719		20	 0	  20
68		720		20	 15	  35
68		721		21	 1	  22
68		722		21	 14	  35
68		723		21	 11	  32
68		724		21	 15	  36
68		725		22	 11	  33
68		726		22	 10	  32
68		727		22	 8	  30
69		728		16	 17	  33
69		729		18	 9	  27
69		730		18	 20	  38
69		731		19	 18	  37
69		732		19	 11	  30
69		733		19	 4	  23
69		734		20	 1	  21
69		735		20	 19	  39
69		736		20	 9	  29
69		737		21	 14	  35
69		738		21	 14	  35
69		739		21	 12	  33
69		740		21	 15	  36
69		741		24	 6	  30
69		742		25	 6	  31
69		743		25	 6	  31
70		744		16	 18	  34
70		745		16	 15	  31
70		746		19	 8	  27
70		747		19	 19	  38
70		748		20	 1	  21
70		749		20	 18	  38
70		750		20	 11	  31
70		751		20	 8	  28
70		752		20	 5	  25
70		753		20	 19	  39
70		754		21	 0	  21
70		755		21	 12	  33
70		756		21	 15	  36
70		757		22	 12	  34
70		758		22	 11	  33
70		759		22	 9	  31
70		760		24	 7	  31
71		761		15	 21	  36
71		762		16	 18	  34
71		763		16	 17	  33
71		764		17	 12	  29
71		765		19	 19	  38
71		766		20	 12	  32
71		767		20	 8	  28
71		768		20	 19	  39
71		769		21	 13	  34
71		770		21	 8	  29
71		771		21	 16	  37
71		772		22	 12	  34
71		773		22	 9	  31
71		774		22	 9	  31
71		775		23	 9	  32
71		776		25	 7	  32
71		777		25	 6	  31
72		778		15	 19	  34
72		779		16	 18	  34
72		780		17	 15	  32
72		781		19	 19	  38
72		782		19	 6	  25
72		783		19	 5	  24
72		784		20	 12	  32
72		785		20	 10	  30
72		786		20	 9	  29
72		787		20	 19	  39
72		788		21	 9	  30
72		789		22	 15	  37
72		790		22	 13	  35
72		791		22	 12	  34
72		792		22	 16	  38
72		793		23	 15	  38
72		794		25	 7	  32
73		795		15	 22	  37
73		796		16	 19	  35
73		797		20	 8	  28
73		798		22	 13	  35
73		799		22	 13	  35
73		800		22	 12	  34
73		801		22	 10	  32
73		802		23	 16	  39
74		803		16	 19	  35
74		804		17	 16	  33
74		805		18	 15	  33
74		806		19	 5	  24
74		807		20	 7	  27
74		808		20	 19	  39
74		809		20	 11	  31
74		810		20	 10	  30
74		811		20	 10	  30
74		812		21	 10	  31
74		813		22	 14	  36
74		814		22	 13	  35
74		815		22	 11	  33
74		816		22	 10	  32
74		817		22	 17	  39
74		818		23	 16	  39
74		819		25	 8	  33
74		820		26	 7	  33
75		821		20	 7	  27
75		822		20	 7	  27
75		823		20	 14	  34
75		824		20	 11	  31
75		825		20	 8	  28
75		826		20	 7	  27
75		827		21	 8	  29
75		828		21	 13	  34
75		829		22	 14	  36
75		830		23	 11	  34
75		831		23	 17	  40
75		832		23	 16	  39
75		833		23	 16	  39
75		834		24	 15	  39
75		835		25	 13	  38
75		836		26	 8	  34
75		837		26	 6	  32
76		838		17	 19	  36
76		839		17	 19	  36
76		840		18	 16	  34
76		841		19	 11	  30
76		842		20	 11	  31
76		843		20	 8	  28
76		844		22	 11	  33
76		845		23	 11	  34
76		846		23	 17	  40
76		847		24	 16	  40
76		848		26	 6	  32
77		849		20	 13	  33
77		850		20	 8	  28
77		851		20	 7	  27
77		852		20	 19	  39
77		853		20	 14	  34
77		854		20	 12	  32
77		855		20	 9	  29
77		856		22	 15	  37
77		857		22	 12	  34
77		858		23	 14	  37
77		859		23	 12	  35
77		860		24	 16	  40
77		861		27	 6	  33
77		862		27	 6	  33
78		863		17	 20	  37
78		864		19	 17	  36
78		865		19	 16	  35
78		866		20	 19	  39
78		867		20	 13	  33
78		868		20	 12	  32
78		869		22	 15	  37
78		870		22	 13	  35
78		871		22	 12	  34
78		872		23	 15	  38
78		873		23	 12	  35
78		874		24	 9	  33
78		875		24	 17	  41
78		876		24	 17	  41
78		877		24	 15	  39
78		878		25	 14	  39
78		879		26	 9	  35
78		880		26	 7	  33
78		881		27	 6	  33
79		882		19	 17	  36
79		883		19	 17	  36
79		884		19	 11	  30
79		885		20	 14	  34
79		886		20	 13	  33
79		887		20	 10	  30
79		888		22	 15	  37
79		889		24	 17	  41
79		890		24	 17	  41
79		891		25	 17	  42
79		892		25	 14	  39
79		893		26	 7	  33
79		894		27	 7	  34
79		895		27	 6	  33
80		896		18	 20	  38
80		897		19	 17	  36
80		898		20	 14	  34
80		899		20	 14	  34
80		900		20	 13	  33
80		901		20	 11	  31
80		902		20	 10	  30
80		903		23	 13	  36
80		904		23	 13	  36
80		905		24	 12	  36
80		906		24	 10	  34
80		907		24	 15	  39
80		908		25	 17	  42
80		909		25	 15	  40
80		910		27	 7	  34
81		911		18	 19	  37
81		912		19	 17	  36
81		913		19	 12	  31
81		914		20	 14	  34
81		915		20	 11	  31
81		916		22	 16	  38
81		917		23	 16	  39
81		918		23	 13	  36
81		919		23	 13	  36
81		920		24	 10	  34
81		921		26	 14	  40
81		922		27	 8	  35
82		923		20	 18	  38
82		924		20	 17	  37
82		925		20	 15	  35
82		926		24	 14	  38
82		927		24	 13	  37
82		928		24	 11	  35
82		929		25	 10	  35
82		930		26	 15	  41
82		931		28	 7	  35
82		932		28	 5	  33
83		933		19	 15	  34
83		934		20	 15	  35
83		935		23	 14	  37
83		936		24	 14	  38
83		937		24	 13	  37
83		938		25	 16	  41
83		939		26	 15	  41
83		940		26	 15	  41
83		941		28	 8	  36
83		942		28	 5	  33
83		943		28	 5	  33
84		944		20	 19	  39
84		945		20	 18	  38
84		946		20	 16	  36
84		947		20	 15	  35
84		948		23	 15	  38
84		949		23	 14	  37
84		950		24	 12	  36
84		951		24	 12	  36
84		952		27	 15	  42
84		953		28	 8	  36
84		954		29	 8	  37
84		955		29	 5	  34
85		956		19	 16	  35
85		957		20	 17	  37
85		958		20	 16	  36
85		959		24	 15	  39
85		960		24	 12	  36
85		961		24	 12	  36
85		962		27	 16	  43
85		963		27	 15	  42
85		964		27	 9	  36
85		965		28	 9	  37
85		966		29	 6	  35
86		967		20	 19	  39
86		968		20	 17	  37
86		969		24	 15	  39
86		970		24	 15	  39
86		971		25	 12	  37
86		972		26	 16	  42
86		973		26	 16	  42
86		974		27	 16	  43
86		975		29	 7	  36
87		976		21	 16	  37
87		977		24	 15	  39
87		978		25	 13	  38
87		979		25	 12	  37
87		980		27	 16	  43
87		981		27	 14	  41
87		982		29	 9	  38
88		983		20	 18	  38
88		984		21	 17	  38
88		985		24	 16	  40
88		986		25	 13	  38
88		987		27	 16	  43
89		988		25	 16	  41
89		989		27	 15	  42
89		990		28	 14	  42
89		991		29	 10	  39
90		992		25	 16	  41
90		993		28	 15	  43
91		994		24	 17	  41
91		995		25	 16	  41
91		996		27	 15	  42
91		997		28	 15	  43
91		998		28	 15	  43
92		999		28	 15	  43
92		1000		28	 15	  43
T1_Total_Damage  T2_Total_Damage  T3_Total_Damage  T4_Total_Damage
1316.5		198		1407		  194
R1_Distance R2_Distance  R3_Distance  R4_Distance
    2		2		 2			2
 Game is WIN 
Total Enemies   =1000
Fight Delay Average =   13
Kill Delay Average =   14
